settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
6162144172						Order	203-8584062-8928322	203-8584062-8928322		Dn2C1NRnR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	04/10/2011	04/10/2011 15:33:22 GMT	09336837651971			JS-DKII-XU46	1	
6162144172						Order	203-8584062-8928322	203-8584062-8928322		Dn2C1NRnR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	04/10/2011	04/10/2011 15:33:22 GMT	09336837651971			JS-DKII-XU46	1	
6162144172						Order	203-8584062-8928322	203-8584062-8928322		Dn2C1NRnR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	04/10/2011	04/10/2011 15:33:22 GMT	09336837651971			JS-DKII-XU46	1	
6162144172						Order	203-8584062-8928322	203-8584062-8928322		Dn2C1NRnR	Amazon.co.uk	ItemFees	Commission	-1.27	AFN	04/10/2011	04/10/2011 15:33:22 GMT	09336837651971			JS-DKII-XU46	1	
6162144172						Order	202-9680679-4625167	202-9680679-4625167		DCvs1bRjR	Amazon.co.uk	ItemPrice	Principal	8.49	AFN	04/10/2011	04/10/2011 16:16:46 GMT	21385012523723			JS-DKII-XU46	1	
6162144172						Order	202-9680679-4625167	202-9680679-4625167		DCvs1bRjR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	04/10/2011	04/10/2011 16:16:46 GMT	21385012523723			JS-DKII-XU46	1	
6162144172						Order	202-9680679-4625167	202-9680679-4625167		DCvs1bRjR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	04/10/2011	04/10/2011 16:16:46 GMT	21385012523723			JS-DKII-XU46	1	
6162144172						Order	202-9680679-4625167	202-9680679-4625167		DCvs1bRjR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	04/10/2011	04/10/2011 16:16:46 GMT	21385012523723			JS-DKII-XU46	1	
6162144172						Order	202-9680679-4625167	202-9680679-4625167		DCvs1bRjR	Amazon.co.uk	ItemFees	Commission	-1.27	AFN	04/10/2011	04/10/2011 16:16:46 GMT	21385012523723			JS-DKII-XU46	1	
6162144172						Order	026-1192650-7546701	026-1192650-7546701		DNphMYRsR	Amazon.co.uk	ItemPrice	Principal	15.99	AFN	04/10/2011	04/10/2011 19:03:24 GMT	16284448359323			DE-7IMD-J88U	1	
6162144172						Order	026-1192650-7546701	026-1192650-7546701		DNphMYRsR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	04/10/2011	04/10/2011 19:03:24 GMT	16284448359323			DE-7IMD-J88U	1	
6162144172						Order	026-1192650-7546701	026-1192650-7546701		DNphMYRsR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	04/10/2011	04/10/2011 19:03:24 GMT	16284448359323			DE-7IMD-J88U	1	
6162144172						Order	026-1192650-7546701	026-1192650-7546701		DNphMYRsR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	04/10/2011	04/10/2011 19:03:24 GMT	16284448359323			DE-7IMD-J88U	1	
6162144172						Order	026-1192650-7546701	026-1192650-7546701		DNphMYRsR	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	04/10/2011	04/10/2011 19:03:24 GMT	16284448359323			DE-7IMD-J88U	1	
6162144172						Order	026-8423098-3029907	026-8423098-3029907		DcdLMtRBR	Amazon.co.uk	ItemPrice	Principal	22.99	AFN	04/10/2011	04/10/2011 19:04:31 GMT	24628266104579			SV-8HVO-26A8	1	
6162144172						Order	026-8423098-3029907	026-8423098-3029907		DcdLMtRBR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	04/10/2011	04/10/2011 19:04:31 GMT	24628266104579			SV-8HVO-26A8	1	
6162144172						Order	026-8423098-3029907	026-8423098-3029907		DcdLMtRBR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	04/10/2011	04/10/2011 19:04:31 GMT	24628266104579			SV-8HVO-26A8	1	
6162144172						Order	026-8423098-3029907	026-8423098-3029907		DcdLMtRBR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	04/10/2011	04/10/2011 19:04:31 GMT	24628266104579			SV-8HVO-26A8	1	
6162144172						Order	026-8423098-3029907	026-8423098-3029907		DcdLMtRBR	Amazon.co.uk	ItemFees	Commission	-3.45	AFN	04/10/2011	04/10/2011 19:04:31 GMT	24628266104579			SV-8HVO-26A8	1	
6162144172						Order	202-0950434-8773110	202-0950434-8773110		DGdHMPRVR	Amazon.co.uk	ItemPrice	Principal	6.99	AFN	04/10/2011	04/10/2011 20:46:11 GMT	69918863856955			SC-1112-SSP	1	
6162144172						Order	202-0950434-8773110	202-0950434-8773110		DGdHMPRVR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	04/10/2011	04/10/2011 20:46:11 GMT	69918863856955			SC-1112-SSP	1	
6162144172						Order	202-0950434-8773110	202-0950434-8773110		DGdHMPRVR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	04/10/2011	04/10/2011 20:46:11 GMT	69918863856955			SC-1112-SSP	1	
6162144172						Order	202-0950434-8773110	202-0950434-8773110		DGdHMPRVR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	04/10/2011	04/10/2011 20:46:11 GMT	69918863856955			SC-1112-SSP	1	
6162144172						Order	202-0950434-8773110	202-0950434-8773110		DGdHMPRVR	Amazon.co.uk	ItemFees	Commission	-1.05	AFN	04/10/2011	04/10/2011 20:46:11 GMT	69918863856955			SC-1112-SSP	1	
6162144172						Order	026-3004110-4279565	026-3004110-4279565		Dc5r1XRrR	Amazon.co.uk	ItemPrice	Principal	8.49	AFN	04/10/2011	04/10/2011 20:47:49 GMT	57685971317523			JS-DKII-XU46	1	
6162144172						Order	026-3004110-4279565	026-3004110-4279565		Dc5r1XRrR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	04/10/2011	04/10/2011 20:47:49 GMT	57685971317523			JS-DKII-XU46	1	
6162144172						Order	026-3004110-4279565	026-3004110-4279565		Dc5r1XRrR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	04/10/2011	04/10/2011 20:47:49 GMT	57685971317523			JS-DKII-XU46	1	
6162144172						Order	026-3004110-4279565	026-3004110-4279565		Dc5r1XRrR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	04/10/2011	04/10/2011 20:47:49 GMT	57685971317523			JS-DKII-XU46	1	
6162144172						Order	026-3004110-4279565	026-3004110-4279565		Dc5r1XRrR	Amazon.co.uk	ItemFees	Commission	-1.27	AFN	04/10/2011	04/10/2011 20:47:49 GMT	57685971317523			JS-DKII-XU46	1	
6162144172						Order	026-6697735-8946726	026-6697735-8946726		DVwzMGRjR	Amazon.co.uk	ItemPrice	Principal	22.99	AFN	05/10/2011	05/10/2011 11:11:41 GMT	33137662805795			SV-8HVO-26A8	1	
6162144172						Order	026-6697735-8946726	026-6697735-8946726		DVwzMGRjR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 11:11:41 GMT	33137662805795			SV-8HVO-26A8	1	
6162144172						Order	026-6697735-8946726	026-6697735-8946726		DVwzMGRjR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	05/10/2011	05/10/2011 11:11:41 GMT	33137662805795			SV-8HVO-26A8	1	
6162144172						Order	026-6697735-8946726	026-6697735-8946726		DVwzMGRjR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 11:11:41 GMT	33137662805795			SV-8HVO-26A8	1	
6162144172						Order	026-6697735-8946726	026-6697735-8946726		DVwzMGRjR	Amazon.co.uk	ItemFees	Commission	-3.45	AFN	05/10/2011	05/10/2011 11:11:41 GMT	33137662805795			SV-8HVO-26A8	1	
6162144172						Order	026-1080783-1274724	026-1080783-1274724		DCYhMbR4R	Amazon.co.uk	ItemPrice	Principal	22.99	AFN	05/10/2011	05/10/2011 13:04:53 GMT	15021545173035			SV-8HVO-26A8	1	
6162144172						Order	026-1080783-1274724	026-1080783-1274724		DCYhMbR4R	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 13:04:53 GMT	15021545173035			SV-8HVO-26A8	1	
6162144172						Order	026-1080783-1274724	026-1080783-1274724		DCYhMbR4R	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	05/10/2011	05/10/2011 13:04:53 GMT	15021545173035			SV-8HVO-26A8	1	
6162144172						Order	026-1080783-1274724	026-1080783-1274724		DCYhMbR4R	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 13:04:53 GMT	15021545173035			SV-8HVO-26A8	1	
6162144172						Order	026-1080783-1274724	026-1080783-1274724		DCYhMbR4R	Amazon.co.uk	ItemFees	Commission	-3.45	AFN	05/10/2011	05/10/2011 13:04:53 GMT	15021545173035			SV-8HVO-26A8	1	
6162144172						Order	202-3568176-3067509	202-3568176-3067509		DwVwM1R1R	Amazon.co.uk	ItemPrice	Principal	15.99	AFN	05/10/2011	05/10/2011 13:06:13 GMT	65498754141499			DE-7IMD-J88U	1	
6162144172						Order	202-3568176-3067509	202-3568176-3067509		DwVwM1R1R	Amazon.co.uk	ItemPrice	Shipping	5.01	AFN	05/10/2011	05/10/2011 13:06:13 GMT	65498754141499			DE-7IMD-J88U	1	
6162144172						Order	202-3568176-3067509	202-3568176-3067509		DwVwM1R1R	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 13:06:13 GMT	65498754141499			DE-7IMD-J88U	1	
6162144172						Order	202-3568176-3067509	202-3568176-3067509		DwVwM1R1R	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	05/10/2011	05/10/2011 13:06:13 GMT	65498754141499			DE-7IMD-J88U	1	
6162144172						Order	202-3568176-3067509	202-3568176-3067509		DwVwM1R1R	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 13:06:13 GMT	65498754141499			DE-7IMD-J88U	1	
6162144172						Order	202-3568176-3067509	202-3568176-3067509		DwVwM1R1R	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	05/10/2011	05/10/2011 13:06:13 GMT	65498754141499			DE-7IMD-J88U	1	
6162144172						Order	202-3568176-3067509	202-3568176-3067509		DwVwM1R1R	Amazon.co.uk	ItemFees	ShippingChargeback	-4.17	AFN	05/10/2011	05/10/2011 13:06:13 GMT	65498754141499			DE-7IMD-J88U	1	
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	ItemPrice	Principal	22.99	AFN	05/10/2011	05/10/2011 15:16:39 GMT	01782226986891			SV-8HVO-26A8	1	
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 15:16:39 GMT	01782226986891			SV-8HVO-26A8	1	
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	05/10/2011	05/10/2011 15:16:39 GMT	01782226986891			SV-8HVO-26A8	1	
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 15:16:39 GMT	01782226986891			SV-8HVO-26A8	1	
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	ItemFees	Commission	-3.28	AFN	05/10/2011	05/10/2011 15:16:39 GMT	01782226986891			SV-8HVO-26A8	1	
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	Promotion	Principal	-1.15	AFN	05/10/2011	05/10/2011 15:16:39 GMT	01782226986891			SV-8HVO-26A8	1	All Single Scissors Offer 5, 10 & 15 % off
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	ItemPrice	Principal	26.49	AFN	05/10/2011	05/10/2011 15:16:39 GMT	36786984969507			II-OJXO-V904	1	
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 15:16:39 GMT	36786984969507			II-OJXO-V904	1	
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.30	AFN	05/10/2011	05/10/2011 15:16:39 GMT	36786984969507			II-OJXO-V904	1	
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	ItemFees	Commission	-3.78	AFN	05/10/2011	05/10/2011 15:16:39 GMT	36786984969507			II-OJXO-V904	1	
6162144172						Order	026-8383851-2965118	026-8383851-2965118		Dwr0MyRyR	Amazon.co.uk	Promotion	Principal	-1.32	AFN	05/10/2011	05/10/2011 15:16:39 GMT	36786984969507			II-OJXO-V904	1	All Single Scissors Offer 5, 10 & 15 % off
6162144172						Order	026-0925608-5019537	026-0925608-5019537		DC24MDRQR	Amazon.co.uk	ItemPrice	Principal	15.99	AFN	05/10/2011	05/10/2011 15:17:14 GMT	18327991496819			DE-7IMD-J88U	1	
6162144172						Order	026-0925608-5019537	026-0925608-5019537		DC24MDRQR	Amazon.co.uk	ItemPrice	Shipping	5.01	AFN	05/10/2011	05/10/2011 15:17:14 GMT	18327991496819			DE-7IMD-J88U	1	
6162144172						Order	026-0925608-5019537	026-0925608-5019537		DC24MDRQR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 15:17:14 GMT	18327991496819			DE-7IMD-J88U	1	
6162144172						Order	026-0925608-5019537	026-0925608-5019537		DC24MDRQR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	05/10/2011	05/10/2011 15:17:14 GMT	18327991496819			DE-7IMD-J88U	1	
6162144172						Order	026-0925608-5019537	026-0925608-5019537		DC24MDRQR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 15:17:14 GMT	18327991496819			DE-7IMD-J88U	1	
6162144172						Order	026-0925608-5019537	026-0925608-5019537		DC24MDRQR	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	05/10/2011	05/10/2011 15:17:14 GMT	18327991496819			DE-7IMD-J88U	1	
6162144172						Order	026-0925608-5019537	026-0925608-5019537		DC24MDRQR	Amazon.co.uk	ItemFees	ShippingChargeback	-4.17	AFN	05/10/2011	05/10/2011 15:17:14 GMT	18327991496819			DE-7IMD-J88U	1	
6162144172						Order	026-5978182-5403544	026-5978182-5403544		DVlzMJR7R	Amazon.co.uk	ItemPrice	Principal	73.49	AFN	05/10/2011	05/10/2011 15:18:10 GMT	27508500574635			FO-UKQ4-28S5	1	
6162144172						Order	026-5978182-5403544	026-5978182-5403544		DVlzMJR7R	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 15:18:10 GMT	27508500574635			FO-UKQ4-28S5	1	
6162144172						Order	026-5978182-5403544	026-5978182-5403544		DVlzMJR7R	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.30	AFN	05/10/2011	05/10/2011 15:18:10 GMT	27508500574635			FO-UKQ4-28S5	1	
6162144172						Order	026-5978182-5403544	026-5978182-5403544		DVlzMJR7R	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 15:18:10 GMT	27508500574635			FO-UKQ4-28S5	1	
6162144172						Order	026-5978182-5403544	026-5978182-5403544		DVlzMJR7R	Amazon.co.uk	ItemFees	Commission	-11.02	AFN	05/10/2011	05/10/2011 15:18:10 GMT	27508500574635			FO-UKQ4-28S5	1	
6162144172						Order	202-1062318-9109137	202-1062318-9109137		DGfFMWRxR	Amazon.co.uk	ItemPrice	Principal	22.99	AFN	05/10/2011	05/10/2011 15:18:37 GMT	01996045478539			SV-8HVO-26A8	1	
6162144172						Order	202-1062318-9109137	202-1062318-9109137		DGfFMWRxR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 15:18:37 GMT	01996045478539			SV-8HVO-26A8	1	
6162144172						Order	202-1062318-9109137	202-1062318-9109137		DGfFMWRxR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	05/10/2011	05/10/2011 15:18:37 GMT	01996045478539			SV-8HVO-26A8	1	
6162144172						Order	202-1062318-9109137	202-1062318-9109137		DGfFMWRxR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 15:18:37 GMT	01996045478539			SV-8HVO-26A8	1	
6162144172						Order	202-1062318-9109137	202-1062318-9109137		DGfFMWRxR	Amazon.co.uk	ItemFees	Commission	-3.45	AFN	05/10/2011	05/10/2011 15:18:37 GMT	01996045478539			SV-8HVO-26A8	1	
6162144172						Order	026-6983592-7626723	026-6983592-7626723		Dw7PM2RGR	Amazon.co.uk	ItemPrice	Principal	6.99	AFN	05/10/2011	05/10/2011 16:47:10 GMT	59490965342611			FD-Y5B8-FOW6	1	
6162144172						Order	026-6983592-7626723	026-6983592-7626723		Dw7PM2RGR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 16:47:10 GMT	59490965342611			FD-Y5B8-FOW6	1	
6162144172						Order	026-6983592-7626723	026-6983592-7626723		Dw7PM2RGR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	05/10/2011	05/10/2011 16:47:10 GMT	59490965342611			FD-Y5B8-FOW6	1	
6162144172						Order	026-6983592-7626723	026-6983592-7626723		Dw7PM2RGR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 16:47:10 GMT	59490965342611			FD-Y5B8-FOW6	1	
6162144172						Order	026-6983592-7626723	026-6983592-7626723		Dw7PM2RGR	Amazon.co.uk	ItemFees	Commission	-1.05	AFN	05/10/2011	05/10/2011 16:47:10 GMT	59490965342611			FD-Y5B8-FOW6	1	
6162144172						Order	203-5747521-6597124	203-5747521-6597124		D6NcMqRKR	Amazon.co.uk	ItemPrice	Principal	15.99	AFN	05/10/2011	05/10/2011 16:47:28 GMT	68460420121603			2V-YHB2-9AY4	1	
6162144172						Order	203-5747521-6597124	203-5747521-6597124		D6NcMqRKR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 16:47:28 GMT	68460420121603			2V-YHB2-9AY4	1	
6162144172						Order	203-5747521-6597124	203-5747521-6597124		D6NcMqRKR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	05/10/2011	05/10/2011 16:47:28 GMT	68460420121603			2V-YHB2-9AY4	1	
6162144172						Order	203-5747521-6597124	203-5747521-6597124		D6NcMqRKR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 16:47:28 GMT	68460420121603			2V-YHB2-9AY4	1	
6162144172						Order	203-5747521-6597124	203-5747521-6597124		D6NcMqRKR	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	05/10/2011	05/10/2011 16:47:28 GMT	68460420121603			2V-YHB2-9AY4	1	
6162144172						Order	203-0440497-9316326	203-0440497-9316326		D18zMTR2R	Amazon.co.uk	ItemPrice	Principal	63.99	AFN	05/10/2011	05/10/2011 18:10:39 GMT	16587683139035			1A-DKKO-JA1I	1	
6162144172						Order	203-0440497-9316326	203-0440497-9316326		D18zMTR2R	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 18:10:39 GMT	16587683139035			1A-DKKO-JA1I	1	
6162144172						Order	203-0440497-9316326	203-0440497-9316326		D18zMTR2R	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.30	AFN	05/10/2011	05/10/2011 18:10:39 GMT	16587683139035			1A-DKKO-JA1I	1	
6162144172						Order	203-0440497-9316326	203-0440497-9316326		D18zMTR2R	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 18:10:39 GMT	16587683139035			1A-DKKO-JA1I	1	
6162144172						Order	203-0440497-9316326	203-0440497-9316326		D18zMTR2R	Amazon.co.uk	ItemFees	Commission	-9.60	AFN	05/10/2011	05/10/2011 18:10:39 GMT	16587683139035			1A-DKKO-JA1I	1	
6162144172						Order	202-6069387-7987568	202-6069387-7987568		D1ktMLRhR	Amazon.co.uk	ItemPrice	Principal	8.99	AFN	05/10/2011	05/10/2011 18:10:45 GMT	50404669458971			XO-XJP9-R12M	1	
6162144172						Order	202-6069387-7987568	202-6069387-7987568		D1ktMLRhR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 18:10:45 GMT	50404669458971			XO-XJP9-R12M	1	
6162144172						Order	202-6069387-7987568	202-6069387-7987568		D1ktMLRhR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.10	AFN	05/10/2011	05/10/2011 18:10:45 GMT	50404669458971			XO-XJP9-R12M	1	
6162144172						Order	202-6069387-7987568	202-6069387-7987568		D1ktMLRhR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 18:10:45 GMT	50404669458971			XO-XJP9-R12M	1	
6162144172						Order	202-6069387-7987568	202-6069387-7987568		D1ktMLRhR	Amazon.co.uk	ItemFees	Commission	-1.35	AFN	05/10/2011	05/10/2011 18:10:45 GMT	50404669458971			XO-XJP9-R12M	1	
6162144172						Order	202-9266361-0947548	202-9266361-0947548		DVggMwR4R	Amazon.co.uk	ItemPrice	Principal	15.99	AFN	05/10/2011	05/10/2011 18:12:52 GMT	31180552689099			DE-7IMD-J88U	1	
6162144172						Order	202-9266361-0947548	202-9266361-0947548		DVggMwR4R	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 18:12:52 GMT	31180552689099			DE-7IMD-J88U	1	
6162144172						Order	202-9266361-0947548	202-9266361-0947548		DVggMwR4R	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	05/10/2011	05/10/2011 18:12:52 GMT	31180552689099			DE-7IMD-J88U	1	
6162144172						Order	202-9266361-0947548	202-9266361-0947548		DVggMwR4R	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 18:12:52 GMT	31180552689099			DE-7IMD-J88U	1	
6162144172						Order	202-9266361-0947548	202-9266361-0947548		DVggMwR4R	Amazon.co.uk	ItemFees	Commission	-2.40	AFN	05/10/2011	05/10/2011 18:12:52 GMT	31180552689099			DE-7IMD-J88U	1	
6162144172						Order	026-6828898-6505109	026-6828898-6505109		DJ1jM5RNR	Amazon.co.uk	ItemPrice	Principal	6.99	AFN	05/10/2011	05/10/2011 18:47:53 GMT	41499337866763			FD-Y5B8-FOW6	1	
6162144172						Order	026-6828898-6505109	026-6828898-6505109		DJ1jM5RNR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 18:47:53 GMT	41499337866763			FD-Y5B8-FOW6	1	
6162144172						Order	026-6828898-6505109	026-6828898-6505109		DJ1jM5RNR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	05/10/2011	05/10/2011 18:47:53 GMT	41499337866763			FD-Y5B8-FOW6	1	
6162144172						Order	026-6828898-6505109	026-6828898-6505109		DJ1jM5RNR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 18:47:53 GMT	41499337866763			FD-Y5B8-FOW6	1	
6162144172						Order	026-6828898-6505109	026-6828898-6505109		DJ1jM5RNR	Amazon.co.uk	ItemFees	Commission	-1.05	AFN	05/10/2011	05/10/2011 18:47:53 GMT	41499337866763			FD-Y5B8-FOW6	1	
6162144172						Order	203-7663681-8604309	203-7663681-8604309		Dn3wMgRHR	Amazon.co.uk	ItemPrice	Principal	36.99	AFN	05/10/2011	05/10/2011 19:32:44 GMT	56183307410603			54-DASR-S1KL	1	
6162144172						Order	203-7663681-8604309	203-7663681-8604309		Dn3wMgRHR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	05/10/2011	05/10/2011 19:32:44 GMT	56183307410603			54-DASR-S1KL	1	
6162144172						Order	203-7663681-8604309	203-7663681-8604309		Dn3wMgRHR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.30	AFN	05/10/2011	05/10/2011 19:32:44 GMT	56183307410603			54-DASR-S1KL	1	
6162144172						Order	203-7663681-8604309	203-7663681-8604309		Dn3wMgRHR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	05/10/2011	05/10/2011 19:32:44 GMT	56183307410603			54-DASR-S1KL	1	
6162144172						Order	203-7663681-8604309	203-7663681-8604309		Dn3wMgRHR	Amazon.co.uk	ItemFees	Commission	-5.55	AFN	05/10/2011	05/10/2011 19:32:44 GMT	56183307410603			54-DASR-S1KL	1	
6162144172						Order	026-7194208-8382724	026-7194208-8382724		D63DMwR0R	Amazon.co.uk	ItemPrice	Principal	8.49	AFN	06/10/2011	06/10/2011 07:46:25 GMT	41371746066995			JS-DKII-XU46	1	
6162144172						Order	026-7194208-8382724	026-7194208-8382724		D63DMwR0R	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	06/10/2011	06/10/2011 07:46:25 GMT	41371746066995			JS-DKII-XU46	1	
6162144172						Order	026-7194208-8382724	026-7194208-8382724		D63DMwR0R	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	06/10/2011	06/10/2011 07:46:25 GMT	41371746066995			JS-DKII-XU46	1	
6162144172						Order	026-7194208-8382724	026-7194208-8382724		D63DMwR0R	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	06/10/2011	06/10/2011 07:46:25 GMT	41371746066995			JS-DKII-XU46	1	
6162144172						Order	026-7194208-8382724	026-7194208-8382724		D63DMwR0R	Amazon.co.uk	ItemFees	Commission	-1.27	AFN	06/10/2011	06/10/2011 07:46:25 GMT	41371746066995			JS-DKII-XU46	1	
6162144172						Order	202-5320672-6459503	202-5320672-6459503		D35QMgRjR	Amazon.co.uk	ItemPrice	Principal	26.49	AFN	06/10/2011	06/10/2011 11:47:01 GMT	50241107412755			II-OJXO-V904	1	
6162144172						Order	202-5320672-6459503	202-5320672-6459503		D35QMgRjR	Amazon.co.uk	ItemPrice	Shipping	5.01	AFN	06/10/2011	06/10/2011 11:47:01 GMT	50241107412755			II-OJXO-V904	1	
