settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased
6146000232	10/07/2011 01:43:32 GMT	24/07/2011 01:44:37 GMT	26/07/2011 01:44:37 GMT	618.82	GBP																	
6146000232						Order	026-0500428-7235527	026-0500428-7235527		DgRWx3pYR	Amazon.co.uk	ItemPrice	Principal	36.67	AFN	11/07/2011	11/07/2011 12:04:23 GMT	28709663560379			67-EC3S-S0TR	1
6146000232						Order	026-0500428-7235527	026-0500428-7235527		DgRWx3pYR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	11/07/2011	11/07/2011 12:04:23 GMT	28709663560379			67-EC3S-S0TR	1
6146000232						Order	026-0500428-7235527	026-0500428-7235527		DgRWx3pYR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	11/07/2011	11/07/2011 12:04:23 GMT	28709663560379			67-EC3S-S0TR	1
6146000232						Order	026-0500428-7235527	026-0500428-7235527		DgRWx3pYR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	11/07/2011	11/07/2011 12:04:23 GMT	28709663560379			67-EC3S-S0TR	1
6146000232						Order	026-0500428-7235527	026-0500428-7235527		DgRWx3pYR	Amazon.co.uk	ItemFees	Commission	-5.50	AFN	11/07/2011	11/07/2011 12:04:23 GMT	28709663560379			67-EC3S-S0TR	1
6146000232						Order	203-0942783-9662724	203-0942783-9662724		DnLHxGpJR	Amazon.co.uk	ItemPrice	Principal	29.61	AFN	11/07/2011	11/07/2011 14:05:59 GMT	53986699098715			U1-BLP2-LHH8	1
6146000232						Order	203-0942783-9662724	203-0942783-9662724		DnLHxGpJR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	11/07/2011	11/07/2011 14:05:59 GMT	53986699098715			U1-BLP2-LHH8	1
6146000232						Order	203-0942783-9662724	203-0942783-9662724		DnLHxGpJR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	11/07/2011	11/07/2011 14:05:59 GMT	53986699098715			U1-BLP2-LHH8	1
6146000232						Order	203-0942783-9662724	203-0942783-9662724		DnLHxGpJR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	11/07/2011	11/07/2011 14:05:59 GMT	53986699098715			U1-BLP2-LHH8	1
6146000232						Order	203-0942783-9662724	203-0942783-9662724		DnLHxGpJR	Amazon.co.uk	ItemFees	Commission	-4.44	AFN	11/07/2011	11/07/2011 14:05:59 GMT	53986699098715			U1-BLP2-LHH8	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemPrice	Principal	33.15	AFN	11/07/2011	11/07/2011 15:16:40 GMT	47946457701419			V1-12BC-1AVX	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemPrice	Shipping	3.22	AFN	11/07/2011	11/07/2011 15:16:40 GMT	47946457701419			V1-12BC-1AVX	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	11/07/2011	11/07/2011 15:16:40 GMT	47946457701419			V1-12BC-1AVX	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	11/07/2011	11/07/2011 15:16:40 GMT	47946457701419			V1-12BC-1AVX	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemFees	Commission	-4.97	AFN	11/07/2011	11/07/2011 15:16:40 GMT	47946457701419			V1-12BC-1AVX	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemFees	ShippingChargeback	-2.68	AFN	11/07/2011	11/07/2011 15:16:40 GMT	47946457701419			V1-12BC-1AVX	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemPrice	Principal	40.21	AFN	11/07/2011	11/07/2011 15:16:40 GMT	12608375513539			MN-YSHR-QS77	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemPrice	Shipping	3.23	AFN	11/07/2011	11/07/2011 15:16:40 GMT	12608375513539			MN-YSHR-QS77	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	11/07/2011	11/07/2011 15:16:40 GMT	12608375513539			MN-YSHR-QS77	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.40	AFN	11/07/2011	11/07/2011 15:16:40 GMT	12608375513539			MN-YSHR-QS77	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	11/07/2011	11/07/2011 15:16:40 GMT	12608375513539			MN-YSHR-QS77	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemFees	Commission	-6.03	AFN	11/07/2011	11/07/2011 15:16:40 GMT	12608375513539			MN-YSHR-QS77	1
6146000232						Order	203-4413854-3697960	203-4413854-3697960		D3GWxqpPR	Amazon.co.uk	ItemFees	ShippingChargeback	-2.69	AFN	11/07/2011	11/07/2011 15:16:40 GMT	12608375513539			MN-YSHR-QS77	1
