settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased
6141493742	12/06/2011 01:45:31 GMT	26/06/2011 01:46:29 GMT	28/06/2011 01:46:29 GMT	881.12	GBP																	
6141493742						Order	026-7540312-4493112	026-7540312-4493112		DgJVDzpJR	Amazon.co.uk	ItemPrice	Principal	15.43	AFN	12/06/2011	12/06/2011 14:02:58 GMT	33642545374363			2V-YHB2-9AY4	1
6141493742						Order	026-7540312-4493112	026-7540312-4493112		DgJVDzpJR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	12/06/2011	12/06/2011 14:02:58 GMT	33642545374363			2V-YHB2-9AY4	1
6141493742						Order	026-7540312-4493112	026-7540312-4493112		DgJVDzpJR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	12/06/2011	12/06/2011 14:02:58 GMT	33642545374363			2V-YHB2-9AY4	1
6141493742						Order	026-7540312-4493112	026-7540312-4493112		DgJVDzpJR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	12/06/2011	12/06/2011 14:02:58 GMT	33642545374363			2V-YHB2-9AY4	1
6141493742						Order	026-7540312-4493112	026-7540312-4493112		DgJVDzpJR	Amazon.co.uk	ItemFees	Commission	-2.31	AFN	12/06/2011	12/06/2011 14:02:58 GMT	33642545374363			2V-YHB2-9AY4	1
6141493742						Order	026-9507070-2425901	026-9507070-2425901		DV7gDspPR	Amazon.co.uk	ItemPrice	Principal	8.72	AFN	13/06/2011	13/06/2011 08:53:07 GMT	40932978152867			DE-D408-J88K	1
6141493742						Order	026-9507070-2425901	026-9507070-2425901		DV7gDspPR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	13/06/2011	13/06/2011 08:53:07 GMT	40932978152867			DE-D408-J88K	1
6141493742						Order	026-9507070-2425901	026-9507070-2425901		DV7gDspPR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	13/06/2011	13/06/2011 08:53:07 GMT	40932978152867			DE-D408-J88K	1
6141493742						Order	026-9507070-2425901	026-9507070-2425901		DV7gDspPR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	13/06/2011	13/06/2011 08:53:07 GMT	40932978152867			DE-D408-J88K	1
6141493742						Order	026-9507070-2425901	026-9507070-2425901		DV7gDspPR	Amazon.co.uk	ItemFees	Commission	-1.31	AFN	13/06/2011	13/06/2011 08:53:07 GMT	40932978152867			DE-D408-J88K	1
6141493742						Order	026-7467529-5813156	026-7467529-5813156		DGCLDkpJR	Amazon.co.uk	ItemPrice	Principal	7.47	AFN	13/06/2011	13/06/2011 11:03:23 GMT	19054900020379			H8-I2G6-RZRL	1
6141493742						Order	026-7467529-5813156	026-7467529-5813156		DGCLDkpJR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	13/06/2011	13/06/2011 11:03:23 GMT	19054900020379			H8-I2G6-RZRL	1
6141493742						Order	026-7467529-5813156	026-7467529-5813156		DGCLDkpJR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	13/06/2011	13/06/2011 11:03:23 GMT	19054900020379			H8-I2G6-RZRL	1
6141493742						Order	026-7467529-5813156	026-7467529-5813156		DGCLDkpJR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	13/06/2011	13/06/2011 11:03:23 GMT	19054900020379			H8-I2G6-RZRL	1
6141493742						Order	026-7467529-5813156	026-7467529-5813156		DGCLDkpJR	Amazon.co.uk	ItemFees	Commission	-1.12	AFN	13/06/2011	13/06/2011 11:03:23 GMT	19054900020379			H8-I2G6-RZRL	1
6141493742						Order	026-2707992-4198715	026-2707992-4198715		DnYfDYpcR	Amazon.co.uk	ItemPrice	Principal	7.65	AFN	13/06/2011	13/06/2011 11:03:40 GMT	36422325424523			JS-DKII-XU46	1
6141493742						Order	026-2707992-4198715	026-2707992-4198715		DnYfDYpcR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	13/06/2011	13/06/2011 11:03:40 GMT	36422325424523			JS-DKII-XU46	1
6141493742						Order	026-2707992-4198715	026-2707992-4198715		DnYfDYpcR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	13/06/2011	13/06/2011 11:03:40 GMT	36422325424523			JS-DKII-XU46	1
6141493742						Order	026-2707992-4198715	026-2707992-4198715		DnYfDYpcR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	13/06/2011	13/06/2011 11:03:40 GMT	36422325424523			JS-DKII-XU46	1
6141493742						Order	026-2707992-4198715	026-2707992-4198715		DnYfDYpcR	Amazon.co.uk	ItemFees	Commission	-1.15	AFN	13/06/2011	13/06/2011 11:03:40 GMT	36422325424523			JS-DKII-XU46	1
6141493742						Order	026-9041075-5714722	026-9041075-5714722		DZM123RnN	Amazon.co.uk	ItemPrice	Principal	8.72	AFN	13/06/2011	13/06/2011 12:35:45 GMT	32198846257339			DE-D408-J88K	1
6141493742						Order	026-9041075-5714722	026-9041075-5714722		DZM123RnN	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	13/06/2011	13/06/2011 12:35:45 GMT	32198846257339			DE-D408-J88K	1
6141493742						Order	026-9041075-5714722	026-9041075-5714722		DZM123RnN	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	13/06/2011	13/06/2011 12:35:45 GMT	32198846257339			DE-D408-J88K	1
6141493742						Order	026-9041075-5714722	026-9041075-5714722		DZM123RnN	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	13/06/2011	13/06/2011 12:35:45 GMT	32198846257339			DE-D408-J88K	1
6141493742						Order	026-9041075-5714722	026-9041075-5714722		DZM123RnN	Amazon.co.uk	ItemFees	Commission	-1.31	AFN	13/06/2011	13/06/2011 12:35:45 GMT	32198846257339			DE-D408-J88K	1
6141493742						Order	026-6401343-6521926	026-6401343-6521926		Dcq5FDpcR	Amazon.co.uk	ItemPrice	Principal	8.72	AFN	13/06/2011	13/06/2011 14:05:29 GMT	12905904144627			DE-D408-J88K	1
6141493742						Order	026-6401343-6521926	026-6401343-6521926		Dcq5FDpcR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	13/06/2011	13/06/2011 14:05:29 GMT	12905904144627			DE-D408-J88K	1
6141493742						Order	026-6401343-6521926	026-6401343-6521926		Dcq5FDpcR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	13/06/2011	13/06/2011 14:05:29 GMT	12905904144627			DE-D408-J88K	1
6141493742						Order	026-6401343-6521926	026-6401343-6521926		Dcq5FDpcR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	13/06/2011	13/06/2011 14:05:29 GMT	12905904144627			DE-D408-J88K	1
6141493742						Order	026-6401343-6521926	026-6401343-6521926		Dcq5FDpcR	Amazon.co.uk	ItemFees	Commission	-1.31	AFN	13/06/2011	13/06/2011 14:05:29 GMT	12905904144627			DE-D408-J88K	1
6141493742						Order	203-8438701-6526741	203-8438701-6526741		DNKqDHpwR	Amazon.co.uk	ItemPrice	Principal	24.28	AFN	13/06/2011	13/06/2011 16:02:49 GMT	28974558672547			SV-8HVO-26A8	1
6141493742						Order	203-8438701-6526741	203-8438701-6526741		DNKqDHpwR	Amazon.co.uk	ItemPrice	Shipping	7.49	AFN	13/06/2011	13/06/2011 16:02:49 GMT	28974558672547			SV-8HVO-26A8	1
6141493742						Order	203-8438701-6526741	203-8438701-6526741		DNKqDHpwR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	13/06/2011	13/06/2011 16:02:49 GMT	28974558672547			SV-8HVO-26A8	1
6141493742						Order	203-8438701-6526741	203-8438701-6526741		DNKqDHpwR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	13/06/2011	13/06/2011 16:02:49 GMT	28974558672547			SV-8HVO-26A8	1
