settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased
6159493482	18/09/2011 01:46:45 GMT	02/10/2011 01:46:17 GMT	04/10/2011 01:46:17 GMT	1399.52	GBP																	
6159493482						Order	203-3639761-6135502	203-3639761-6135502		DgX3FNRyR	Amazon.co.uk	ItemPrice	Principal	22.65	AFN	19/09/2011	19/09/2011 11:01:57 GMT	45060667735739			DE-7IMD-J88U	1
6159493482						Order	203-3639761-6135502	203-3639761-6135502		DgX3FNRyR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	19/09/2011	19/09/2011 11:01:57 GMT	45060667735739			DE-7IMD-J88U	1
6159493482						Order	203-3639761-6135502	203-3639761-6135502		DgX3FNRyR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.20	AFN	19/09/2011	19/09/2011 11:01:57 GMT	45060667735739			DE-7IMD-J88U	1
6159493482						Order	203-3639761-6135502	203-3639761-6135502		DgX3FNRyR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	19/09/2011	19/09/2011 11:01:57 GMT	45060667735739			DE-7IMD-J88U	1
6159493482						Order	203-3639761-6135502	203-3639761-6135502		DgX3FNRyR	Amazon.co.uk	ItemFees	Commission	-3.40	AFN	19/09/2011	19/09/2011 11:01:57 GMT	45060667735739			DE-7IMD-J88U	1
6159493482						Order	203-0803124-4696311	203-0803124-4696311		DJFb7qRfR	Amazon.co.uk	ItemPrice	Principal	22.99	AFN	01/10/2011	01/10/2011 13:34:12 GMT	55195506897635			II-OJXO-V904	1
6159493482						Order	203-0803124-4696311	203-0803124-4696311		DJFb7qRfR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	01/10/2011	01/10/2011 13:34:12 GMT	55195506897635			II-OJXO-V904	1
6159493482						Order	203-0803124-4696311	203-0803124-4696311		DJFb7qRfR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.30	AFN	01/10/2011	01/10/2011 13:34:12 GMT	55195506897635			II-OJXO-V904	1
6159493482						Order	203-0803124-4696311	203-0803124-4696311		DJFb7qRfR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	01/10/2011	01/10/2011 13:34:12 GMT	55195506897635			II-OJXO-V904	1
6159493482						Order	203-0803124-4696311	203-0803124-4696311		DJFb7qRfR	Amazon.co.uk	ItemFees	Commission	-3.45	AFN	01/10/2011	01/10/2011 13:34:12 GMT	55195506897635			II-OJXO-V904	1
6159493482						Order	203-4041067-5358722	203-4041067-5358722		DVV47QRjR	Amazon.co.uk	ItemPrice	Principal	8.49	AFN	30/09/2011	30/09/2011 20:46:47 GMT	10457606985187			JS-DKII-XU46	1
6159493482						Order	203-4041067-5358722	203-4041067-5358722		DVV47QRjR	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	30/09/2011	30/09/2011 20:46:47 GMT	10457606985187			JS-DKII-XU46	1
6159493482						Order	203-4041067-5358722	203-4041067-5358722		DVV47QRjR	Amazon.co.uk	ItemFees	FBAWeightBasedFee	-0.05	AFN	30/09/2011	30/09/2011 20:46:47 GMT	10457606985187			JS-DKII-XU46	1
6159493482						Order	203-4041067-5358722	203-4041067-5358722		DVV47QRjR	Amazon.co.uk	ItemFees	FBAPerOrderFulfillmentFee	-0.25	AFN	30/09/2011	30/09/2011 20:46:47 GMT	10457606985187			JS-DKII-XU46	1
6159493482						Order	203-4041067-5358722	203-4041067-5358722		DVV47QRjR	Amazon.co.uk	ItemFees	Commission	-1.27	AFN	30/09/2011	30/09/2011 20:46:47 GMT	10457606985187			JS-DKII-XU46	1
6159493482						Order	202-7068459-8564310	202-7068459-8564310		DGtv7zR5R	Amazon.co.uk	ItemPrice	Principal	31.49	AFN	30/09/2011	30/09/2011 20:45:54 GMT	09696883254035			W4-OCMP-1A6V	1
6159493482						Order	202-7068459-8564310	202-7068459-8564310		DGtv7zR5R	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-0.60	AFN	30/09/2011	30/09/2011 20:45:54 GMT	09696883254035			W4-OCMP-1A6V	1
